lang,url,sentiment,date,relevance,title,location,isDuplicate,sim
eng,https://www.cryptopolitan.com/google-avails-tool-to-id-ai-gen-text/,-0.003921568627450966,2024-10-24,3,Google open-sources watermarking tool for users to identify AI-generated text,,False,0.8196078538894653
eng,https://observer.com/2024/10/ai-gpu-rental-startup/,0.08235294117647052,2024-10-23,3,"Amid an A.I. Chip Shortage, the GPU Rental Market Is Booming",,False,0.5647059082984924
eng,https://www.eagletribune.com/region/hyperscience-wins-2024-deep-analysis-innovation-award-for-hypercell-for-genai/article_4de6db4e-8b7c-5945-b25d-76f3ccb09830.html,0.411764705882353,2024-10-23,3,Hyperscience Wins 2024 Deep Analysis Innovation Award for Hypercell for GenAI,,False,0.6117647290229797
eng,http://www.managementtoday.co.uk/article/1893231?utm_source=website&utm_medium=social,0.3411764705882352,2024-10-23,3,Research: The opportunities and risks in using LLMs,,False,0.0
eng,https://www.gadgets360.com/ai/news/runway-act-one-gen-3-alpha-ai-video-facial-expression-motion-capture-capability-introduced-6854062,0.1686274509803922,2024-10-23,3,Runway Can Now Add Your Facial Expression to an AI Character,,False,0.7019608020782471
eng,https://www.moneycontrol.com/news/business/markets/firstsource-solutions-rises-10-on-deal-to-build-language-model-for-u-s-mortgage-business-12848552.html,0.3568627450980393,2024-10-23,3,Firstsource Solutions rises 10% on deal to build language model for U.S mortgage business,,False,0.0
eng,https://winbuzzer.com/2024/11/23/apple-siris-ai-overhaul-slips-to-2026-as-googles-gemini-leads-the-way-xcxwbn/,0.1607843137254903,2024-11-23,2,Apple Siri's AI Overhaul Slips to 2026 as Google's Gemini Leads the Way - WinBuzzer,,False,0.6196078658103943
eng,https://observer.com/2024/11/ai-generated-poems-indistinguishable-human-authors-study/,0.1450980392156862,2024-11-23,2,A.I.-Generated Poems Outshine Those Authored by Humans: Study,,False,0.6549019813537598
eng,https://www.euronews.com/next/2024/11/23/what-is-h-and-why-is-the-french-start-up-creating-a-buzz-in-ai,0.1058823529411765,2024-11-23,2,"What is H, and why is the French start-up creating a buzz in AI?",,False,0.0
eng,https://www.eenewseurope.com/en/the-evolving-world-of-verification/,0.3803921568627451,2024-11-23,2,The evolving world of verification,,False,0.0
eng,https://marketbusinessnews.com/amazon-invests-additional-4-billion-in-anthropic/423245/,0.2627450980392156,2024-11-22,2,Amazon invests additional $4 billion in AI startup Anthropic,,False,0.8117647171020508
eng,https://www.datacenterdynamics.com/en/news/telco-deployments-of-generative-ai-grow-40-in-three-months-stl-partners/,0.03529411764705892,2024-11-22,2,Telco deployments of generative AI grow 40% in three months - STL Partners,,False,0.5843137502670288
eng,https://www.constellationr.com/blog-news/insights/amazon-invests-another-4-billion-anthropic-expands-partnership,0.1215686274509804,2024-11-22,2,"Amazon invests another $4 billion in Anthropic, expands partnership",,False,0.7843137383460999
eng,https://todayheadline.co/rand1519-82/,0.2156862745098038,2024-11-22,2,Mathematiciansâ€ Newest Assistants Are Artificially Intelligent | Today Headline,,True,0.0
eng,https://www.androidpolice.com/chatgpt-maker-wants-power-galaxy-ai-future-samsung-phones/,0.3098039215686275,2024-11-22,2,ChatGPT maker wants to power Galaxy AI on future Samsung phones,,False,0.5254902243614197
eng,https://www.scientificamerican.com/article/mathematicians-newest-assistants-are-artificially-intelligent/,0.2156862745098038,2024-11-22,2,Mathematicians' Newest Assistants Are Artificially Intelligent,,False,0.0
eng,https://www.latestly.com/technology/apple-plans-to-introduce-conversational-ai-powered-siri-likely-to-roll-out-in-2026-6436914.html,0.2549019607843137,2024-11-22,2,"Apple Plans To Introduce Conversational AI-Powered Siri, Likely To Roll Out in 2026 | 📲 LatestLY",,False,0.8705882430076599
eng,https://www.t3.com/tech/iphones/smarter-siri-still-planned-for-iphone-but-theres-a-catch,0.2470588235294118,2024-11-22,2,"Smarter Siri still planned for iPhone, but there's a catch",,False,0.8156862854957581
eng,https://timesofindia.indiatimes.com/blogs/3-sides-of-the-same-coin/llms-arent-game-changers-for-news-yet-2024/,0.07450980392156858,2024-11-22,2,LLMs aren't game-changers for news yet (2024),,False,0.6784313917160034
eng,https://blockchain.news/news/leveraging-nvidia-nim-human-in-the-loop-ai-agent-development,0.1529411764705881,2024-11-22,2,Leveraging NVIDIA NIM for Human-in-the-Loop AI Agent Development,,False,0.0
eng,https://www.zdnet.com/article/openai-updates-gpt-4o-reclaiming-its-crown-for-best-ai-model/,0.419607843137255,2024-11-22,2,"OpenAI updates GPT-4o, reclaiming its crown for best AI model",,False,0.8274509906768799
eng,https://medicalxpress.com/news/2024-11-qa-perils-ai-medicine-experts.html,0.003921568627450966,2024-11-21,2,"Q&A: Promises and perils of AI in medicine, according to experts in public health and AI",,False,0.0
eng,https://singularityhub.com/2024/11/21/droidspeak-ai-agents-now-have-their-own-language-thanks-to-microsoft/,0.02745098039215677,2024-11-21,2,'Droidspeak': AI Agents Now Have Their Own Language Thanks to Microsoft,,False,0.0
eng,https://www.miragenews.com/ais-medical-impact-uw-experts-weigh-in-1362856/,-0.03529411764705881,2024-11-21,2,AI's Medical Impact: UW Experts Weigh In,,False,0.0
eng,https://www.pcgamer.com/software/ai/googles-gemini-ai-tells-user-trying-to-get-help-with-their-homework-theyre-a-stain-on-the-universe-and-please-die/,-0.1529411764705882,2024-11-21,2,Google's Gemini AI tells user trying to get help with their homework they're 'a stain on the universe' and 'please die',,False,0.0
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/globenewswire/anomalo-leads-the-charge-in-data-quality-for-generative-ai-and-announces-strategic-funding-to-fuel-development-of-additional-breakthrough-unstructured-monitoring-capabilities/2009092,0.04313725490196085,2024-11-21,2,Anomalo Leads the Charge in Data Quality for Generative AI and Announces Strategic Funding to Fuel Development of Additional Breakthrough Unstructured Monitoring Capabilities,,False,0.47843137383461
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/globenewswire/mathco-named-a-leader-in-the-2024-isg-provider-lens-for-analytics-services-in-supply-chain-retail-and-life-sciences-healthcare/2008814,0.2627450980392156,2024-11-21,2,"MathCo Named a Leader in the 2024 ISG Provider Lens™ for Analytics Services in Supply Chain, Retail, and Life Sciences & Healthcare",,False,0.0
eng,https://www.zdnet.com/article/nearly-half-of-gen-ai-adopters-want-it-open-source-heres-why/,0.1764705882352942,2024-11-21,2,Nearly half of Gen AI adopters want it open source - here's why,,False,0.6078431606292725
eng,https://www.sentinelsource.com/online_features/press_releases/appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data/article_0bb45a77-7a48-5ce7-8be5-c11a2eb8bbcf.html,0.5294117647058822,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,True,0.0
eng,https://www.bradfordera.com/online_features/press_releases/appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data/article_ba53660b-064d-5236-84eb-270c9f1bda66.html,0.5294117647058822,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,False,0.0
eng,https://techbullion.com/script-network-announces-72-million-scpt-burn-program-to-mark-key-milestones-and-strengthen-ecosystem/,0.5294117647058822,2024-11-21,2,Script Network Announces 72 Million SCPT Burn Program to Mark Key Milestones and Strengthen Ecosystem,,False,0.0
eng,https://www.itnewsonline.com/PRNewswire/Appier-unveils-Generative-AI-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data-solutions/1024137,0.5294117647058822,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,True,0.0
eng,https://www.benzinga.com/pressreleases/24/11/g42103811/script-network-announces-72-million-scpt-burn-program-to-mark-key-milestones-and-strengthen-ecosys,0.5686274509803921,2024-11-21,2,Script Network Announces 72 Million SCPT Burn Program to Mark Key Milestones and Strengthen Ecosystem,,False,0.0
eng,https://taiwannews.com.tw/en/news/5976353,0.5137254901960784,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions | Taiwan News | Nov. 21, 2024 14:00",,True,0.0
eng,https://aithority.com/natural-language/amax-and-piovation-forge-partnership-to-co-develop-piosphere-for-comprehensive-on-premises-ai-solutions/,0.4431372549019608,2024-11-21,2,AMAX and PioVation Forge Partnership to Co-Develop PioSphere for Comprehensive On-Premises AI Solutions,,False,0.5333333611488342
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/globenewswire/script-network-announces-72-million-scpt-burn-program-to-mark-key-milestones-and-strengthen-ecosystem/2008713,0.607843137254902,2024-11-21,2,Script Network Announces 72 Million SCPT Burn Program to Mark Key Milestones and Strengthen Ecosystem,,False,0.0
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/pr-newswire/appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data-solutions/2008708,0.4823529411764707,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,False,0.0
eng,https://cryptobriefing.com/script-network-scpt-burn-program/,0.4901960784313726,2024-11-21,2,Script Network announces 72 million SCPT burn program to mark key milestones and strengthen ecosystem,,False,0.0
eng,https://uk.investing.com/news/press-releases/appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data-solutions-93CH-3801400,0.5529411764705883,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions By Investing.com",,True,0.0
eng,https://www.investing.com/news/press-releases/appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data-solutions-93CH-3733884,0.5529411764705883,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions By Investing.com",,False,0.0
eng,https://taiwannews.com.tw/en/news/5976350,0.5686274509803921,2024-11-21,2,"Script Network Announces 72 Million SCPT Burn Program to Mark Key Milestones and Strengthen Ecosystem | Taiwan News | Nov. 21, 2024 14:05",,False,0.0
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63875724-appier-unveils-generative-ai-integration-across-entire-product-suite-to-boost-advertising-personalization-and-data-solutions-008.htm,0.5137254901960784,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,False,0.0
eng,https://www.aap.com.au/aapreleases/cision20241121ae63076/,0.5137254901960784,2024-11-21,2,"Appier unveils Generative AI integration across entire product suite to boost advertising, personalization, and data solutions",,False,0.0
eng,https://www.livemint.com/ai/openai-chatgpt-ani-copyright-hallucinations-microsoft-anthropic-perplexity-llm-chatbot-bing-meta-11732163613217.html,-0.2549019607843137,2024-11-21,2,OpenAI vs ANI: Why 'hallucinations' are unlikely to go away soon,,False,0.6313725709915161
eng,https://www.pymnts.com/earnings/2024/after-posting-94-revenue-jump-nvidia-ceo-says-company-has-room-to-scale/,0.3019607843137255,2024-11-21,2,"After Posting 94% Revenue Jump, Nvidia CEO Says Company Has Room to Scale | PYMNTS.com",,False,0.501960813999176
eng,https://venturebeat.com/data-infrastructure/snowflake-beats-databricks-to-integrating-claude-3-5-directly/,0.3490196078431373,2024-11-20,2,Snowflake beats Databricks to integrating Claude 3.5 directly,,False,0.7490196228027344
eng,https://dnyuz.com/2024/11/20/snowflake-beats-databricks-to-integrating-claude-3-5-directly/,0.2705882352941176,2024-11-20,2,Snowflake beats Databricks to integrating Claude 3.5 directly,,False,0.729411780834198
eng,https://www.investors.com/news/technology/artificial-intelligence-stocks/,0.1529411764705881,2024-11-20,2,"AI Stocks: Tech Giants, Cloud Titans Face 'Show Me' Moment. Meta Creates 'Business AI' Group.",,False,0.6666666865348816
eng,https://rocketnews.com/2024/11/h-the-ai-startup-that-raised-220m-launches-its-first-product-runner-h-for-agentic-applications/,0.1764705882352942,2024-11-20,2,"H, the AI startup that raised $220M, launches its first product: Runner H for 'agentic' applications - RocketNews",,False,0.0
eng,https://news.clearancejobs.com/?p=1148347,0.3960784313725489,2024-11-20,2,From Space to CISA: Booz Allen's Bold Moves in AI and Cybersecurity are Paying Off,,False,0.8235294222831726
eng,https://www.manilatimes.net/2024/11/21/tmt-newswire/pr-newswire/aetina-debuts-at-sc24-with-nvidia-mgx-server-for-enterprise-edge-ai/2008437,0.3568627450980393,2024-11-20,2,Aetina Debuts at SC24 With NVIDIA MGX™ Server for Enterprise Edge AI,"{'type': 'place', 'label': {'eng': 'Taipei'}, 'country': {'type': 'country', 'label': {'eng': 'Republic of China (Taiwan)'}}}",False,0.6352941393852234
eng,https://taiwannews.com.tw/en/news/5976023,0.3725490196078431,2024-11-20,2,"Aetina Debuts at SC24 With NVIDIA MGX™ Server for Enterprise Edge AI | Taiwan News | Nov. 20, 2024 23:45","{'type': 'place', 'label': {'eng': 'Taipei'}, 'country': {'type': 'country', 'label': {'eng': 'Republic of China (Taiwan)'}}}",False,0.6039215922355652
eng,https://www.aiwire.net/2024/11/20/kempner-institutes-ai-cluster-named-one-of-the-worlds-fastest-green-supercomputers/,0.3490196078431373,2024-11-20,2,Kempner Institute's AI Cluster Named One of the World's Fastest 'Green' Supercomputers,,False,0.0
eng,https://itnewsonline.com/news/Prompt-Security-Raises-USD18M-Series-A-to-Accelerate-Its-Mission-to-Secure-GenAI-in-Enterprises/26556,0.3960784313725489,2024-11-20,2,Prompt Security Raises $18M Series A to Accelerate Its Mission to Secure GenAI in Enterprises,,False,0.8274509906768799
eng,https://www.manilatimes.net/2024/11/20/tmt-newswire/globenewswire/capgemini-mistral-ai-and-microsoft-collaborate-to-further-accelerate-adoption-of-generative-ai-technologies/2008362,0.3333333333333333,2024-11-20,2,"Capgemini, Mistral AI and Microsoft collaborate to further accelerate adoption of generative AI technologies",,False,0.5333333611488342
eng,https://www.finanznachrichten.de/nachrichten-2024-11/63869838-prompt-security-raises-dollar-18m-series-a-to-accelerate-its-mission-to-secure-genai-in-enterprises-200.htm,0.3333333333333333,2024-11-20,2,Prompt Security Raises $18M Series A to Accelerate Its Mission to Secure GenAI in Enterprises,,False,0.0
eng,https://www.nature.com/articles/s41598-024-77385-8,0.2313725490196079,2024-11-20,2,"Premature mortality analysis of 52,000 deceased cats and dogs exposes socioeconomic disparities - Scientific Reports",,False,0.0
eng,https://www.investors.com/?p=9525399,0.3254901960784313,2024-11-20,2,"AI Stocks: Tech Giants, Cloud Titans Face 'Show Me' Moment. Meta Creates 'Business AI' Group.",,False,0.6941176652908325
eng,https://mehmetozkaya.medium.com/how-does-retrieval-augmented-generation-rag-work-7606d19a82e6,0.1137254901960785,2024-11-20,2,How Does Retrieval-Augmented Generation (RAG) Work?,,False,0.7098039388656616
eng,https://m.independent.ie/regionals/sligo/news/sligo-native-awarded-internship-at-leading-law-firm-in-dublin/a1351214875.html,0.5058823529411764,2024-11-20,2,Sligo native awarded internship at leading law firm in Dublin,,False,0.0
eng,https://www.crn.in/security/f5-introduces-ai-gateway-to-manage-and-secure-surging-ai-traffic-and-application-demands/,0.4039215686274509,2024-11-20,2,F5 Introduces AI Gateway to Manage and Secure Surging AI Traffic and Application Demands - CRN - India,,True,0.0
eng,https://www.bangkokpost.com/thailand/pr/2905592/dtgo-and-huawei-launch-thai-capable-ai-language-model-,0.419607843137255,2024-11-20,2,DTGO and Huawei Launch Thai-Capable AI Language Model,,False,0.0
